cod_upp,upp,ano,mes,hom_doloso,lesao_corp_morte,latrocinio,hom_por_interv_policial,tentat_hom,lesao_corp_dolosa,estupro,hom_culposo,lesao_corp_culposa,roubo_comercio,roubo_residencia,roubo_veiculo,roubo_carga,roubo_transeunte,roubo_em_coletivo,roubo_banco,roubo_cx_eletronico,roubo_celular,roubo_conducao_saque,total_roubos,furto_veiculos,total_furtos,sequestro,extorsao,sequestro_relampago,estelionato,apreensao_drogas,recuperacao_veiculos,armas_apreendidas,cump_mandado_prisao,ocorr_flagrante,ameaca,pessoas_desaparecidas,encontro_cadaver,encontro_ossada,pol_militares_mortos_serv,pol_civis_mortos_serv,registro_ocorrencias,data
7,Providência,2017,12,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,2,0,0,0,0,0,17,2017-12-01
8,Borel,2017,12,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,1,2,1,1,0,0,0,0,0,21,2017-12-01
19,Vidigal,2017,12,0,0,0,0,13,12,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,4,0,0,0,0,3,0,0,0,3,4,1,0,0,0,0,40,2017-12-01
10,Andaraí,2017,12,0,0,0,0,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,13,2017-12-01
11,Salgueiro,2017,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2017-12-01
12,Turano,2017,12,0,0,0,0,0,4,0,0,0,0,0,1,2,0,0,0,0,1,0,5,1,3,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,25,2017-12-01
13,São João / Matriz / Queto,2017,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,5,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,16,2017-12-01
14,Coroa / Fallet / Fogueteiro,2017,12,1,0,0,1,0,4,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,1,2,2,3,0,2,1,1,0,0,0,0,25,2017-12-01
15,Escondidinho / Prazeres,2017,12,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2017-12-01
16,São Carlos,2017,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,2,2,4,0,0,0,0,25,2017-12-01
17,Mangueira,2017,12,0,0,0,0,1,2,0,0,2,2,1,1,2,2,0,0,0,0,0,8,0,3,0,0,0,0,9,7,1,8,4,4,1,0,0,0,0,54,2017-12-01
9,Formiga,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2017-12-01
26,Parque Proletário,2018,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,2018-01-01
25,Fé / Sereno,2018,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2018-01-01
21,Fazendinha,2018,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,11,2018-01-01
23,Alemão,2018,1,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,10,2018-01-01
22,Adeus / Baiana,2018,1,0,0,0,1,15,4,0,0,0,0,0,2,3,1,0,0,0,0,0,7,1,10,0,0,0,2,5,5,2,0,8,0,0,0,0,0,0,49,2018-01-01
27,Vila Cruzeiro,2018,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,2018-01-01
24,Chatuba,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2018-01-01
28,Rocinha,2018,1,5,0,0,3,2,20,3,0,1,0,0,0,0,3,0,0,0,0,0,3,3,14,0,0,0,3,4,0,7,0,6,9,3,0,0,0,0,145,2018-01-01
33,Cerro-Corá,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,8,2018-01-01
30,Manguinhos,2018,1,0,0,0,0,5,3,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,5,0,0,0,1,4,6,0,0,4,2,0,0,0,0,0,33,2018-01-01
31,Barreira do Vasco / Tuiuti,2018,1,0,0,0,0,0,11,0,0,4,3,0,6,2,14,9,0,0,3,0,47,2,23,0,0,0,9,0,3,1,1,4,4,1,0,0,0,0,124,2018-01-01
32,Caju,2018,1,0,0,0,0,0,3,0,1,4,0,0,0,1,1,0,0,0,0,0,2,1,1,0,0,0,3,1,0,1,0,2,6,0,0,0,0,0,19,2018-01-01
34,Arará / Mandela,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,5,0,1,0,0,0,0,1,0,0,2,2,0,1,0,0,0,0,16,2018-01-01
35,Lins,2018,1,1,0,0,1,0,5,0,0,1,0,0,5,8,1,1,0,0,0,0,15,0,4,0,0,0,3,1,15,1,1,1,4,1,0,0,0,0,79,2018-01-01
36,Camarista Méier,2018,1,0,0,0,1,0,8,0,0,0,0,0,6,13,7,0,0,0,1,0,30,0,3,0,1,0,2,2,12,3,1,5,3,1,0,0,0,0,88,2018-01-01
37,Mangueirinha,2018,1,0,0,0,1,4,6,1,0,1,0,0,3,4,2,0,0,0,2,0,11,0,3,0,1,0,0,12,4,2,0,17,5,1,0,0,0,0,51,2018-01-01
20,Nova Brasília,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,15,2018-01-01
29,Jacarezinho,2018,1,1,1,0,0,1,8,0,0,2,0,0,3,1,10,0,0,0,2,0,20,2,14,0,0,0,10,3,11,1,5,6,3,1,0,0,0,0,119,2018-01-01
38,Vila Kennedy,2018,1,1,0,0,0,7,21,1,1,10,1,0,30,8,28,4,0,0,4,0,106,2,18,0,0,0,5,5,41,2,13,15,12,1,0,0,0,0,264,2018-01-01
19,Vidigal,2018,1,0,0,0,0,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,19,2018-01-01
17,Mangueira,2018,1,0,0,0,4,3,8,0,0,3,0,0,2,0,5,2,0,0,2,0,12,0,12,0,0,0,3,8,4,5,2,9,5,0,0,0,0,0,83,2018-01-01
18,Macacos,2018,1,0,0,0,0,4,2,0,0,0,0,0,1,0,1,0,0,0,1,0,4,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,23,2018-01-01
1,Santa Marta,2018,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,2018-01-01
2,Cidade de Deus,2018,1,0,0,0,3,8,13,1,0,4,0,1,1,0,4,5,0,0,0,0,12,0,4,0,0,0,2,14,0,3,0,12,7,3,0,0,0,0,83,2018-01-01
3,Batam,2018,1,1,0,0,0,0,7,0,0,2,0,0,2,4,2,0,0,0,1,0,10,0,5,0,0,0,1,3,2,1,0,5,6,1,0,0,0,0,44,2018-01-01
4,Chapéu Mangueira / Babilônia,2018,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,1,0,0,0,0,0,0,18,2018-01-01
6,Tabajaras,2018,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,2,1,0,0,0,0,0,16,2018-01-01
7,Providência,2018,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,4,0,0,0,0,2,2,0,0,2,3,1,0,0,0,0,25,2018-01-01
8,Borel,2018,1,0,0,0,0,2,2,0,0,0,0,0,0,1,4,0,0,0,1,0,6,0,1,0,0,0,3,4,0,1,0,6,1,0,0,0,0,0,24,2018-01-01
5,Pavão-Pavãozinho,2018,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,17,2018-01-01
10,Andaraí,2018,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,1,1,1,0,1,3,4,0,0,0,0,0,23,2018-01-01
11,Salgueiro,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2018-01-01
12,Turano,2018,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,12,2018-01-01
13,São João / Matriz / Queto,2018,1,1,0,0,1,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,3,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,17,2018-01-01
14,Coroa / Fallet / Fogueteiro,2018,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,2,0,1,0,0,0,2,1,0,0,0,0,14,2018-01-01
15,Escondidinho / Prazeres,2018,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,14,2018-01-01
16,São Carlos,2018,1,0,0,0,2,0,6,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,3,0,0,0,1,2,0,2,0,3,2,2,0,0,0,0,33,2018-01-01
9,Formiga,2018,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,10,2018-01-01
28,Rocinha,2018,2,0,0,0,0,0,11,1,0,1,1,0,0,0,0,0,0,0,1,0,2,0,13,0,0,0,1,9,0,2,2,11,3,1,0,0,0,0,91,2018-02-01
22,Adeus / Baiana,2018,2,1,0,0,0,5,9,0,0,3,0,0,0,3,1,1,0,0,0,0,5,1,7,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,43,2018-02-01
23,Alemão,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,2018-02-01
24,Chatuba,2018,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,2018-02-01
25,Fé / Sereno,2018,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2018-02-01
26,Parque Proletário,2018,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,8,2018-02-01
27,Vila Cruzeiro,2018,2,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2018-02-01
29,Jacarezinho,2018,2,0,0,0,0,0,4,1,0,2,0,0,3,0,3,1,0,0,1,0,10,0,16,0,0,0,6,2,11,1,0,4,0,0,0,0,0,0,61,2018-02-01
38,Vila Kennedy,2018,2,0,0,0,0,0,6,1,0,5,1,0,63,5,25,3,0,0,9,0,120,4,16,0,0,0,1,2,63,0,21,5,8,0,0,0,0,0,298,2018-02-01
31,Barreira do Vasco / Tuiuti,2018,2,0,0,0,0,3,12,0,0,3,3,0,4,1,17,4,0,0,7,0,40,4,29,0,1,0,7,6,4,0,0,1,8,2,0,0,0,0,125,2018-02-01
32,Caju,2018,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,2,0,0,0,2,2,0,0,0,3,2,0,0,0,0,0,18,2018-02-01
33,Cerro-Corá,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2018-02-01
34,Arará / Mandela,2018,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,2018-02-01
35,Lins,2018,2,0,0,0,0,0,5,0,0,0,0,0,1,4,8,1,0,0,1,0,16,2,6,0,0,0,1,2,13,1,1,7,1,1,0,0,0,0,66,2018-02-01
36,Camarista Méier,2018,2,0,0,0,0,0,7,0,0,0,0,0,6,3,4,0,0,0,1,0,16,0,6,0,0,0,1,0,9,1,0,3,2,1,0,0,0,0,57,2018-02-01
37,Mangueirinha,2018,2,0,0,0,1,4,6,0,0,0,0,0,3,1,5,0,0,0,1,0,12,0,1,0,0,0,2,11,3,3,1,14,6,0,0,0,0,0,47,2018-02-01
21,Fazendinha,2018,2,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,17,2018-02-01
30,Manguinhos,2018,2,0,0,0,0,0,3,0,0,0,0,0,1,2,2,0,0,0,1,0,6,0,4,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,20,2018-02-01
20,Nova Brasília,2018,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,11,2018-02-01
19,Vidigal,2018,2,0,0,0,1,12,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,6,1,0,0,0,0,0,21,2018-02-01
18,Macacos,2018,2,0,0,0,0,6,2,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0,2,4,0,0,0,0,0,19,2018-02-01
2,Cidade de Deus,2018,2,0,0,0,1,5,11,2,0,1,0,0,1,0,3,4,0,0,2,0,16,0,8,0,0,0,2,15,2,5,5,12,7,0,0,0,0,0,110,2018-02-01
3,Batam,2018,2,0,0,0,0,0,5,1,0,0,0,0,1,2,1,0,0,0,0,0,5,1,2,0,0,0,2,2,1,0,0,0,3,0,0,0,0,0,22,2018-02-01
4,Chapéu Mangueira / Babilônia,2018,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,14,2018-02-01
5,Pavão-Pavãozinho,2018,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,13,2018-02-01
6,Tabajaras,2018,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,10,2018-02-01
7,Providência,2018,2,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,1,0,0,2,1,1,0,0,0,0,25,2018-02-01
8,Borel,2018,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,4,0,0,0,0,0,18,2018-02-01
9,Formiga,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,2018-02-01
1,Santa Marta,2018,2,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,7,2018-02-01
11,Salgueiro,2018,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,2,0,0,0,0,0,11,2018-02-01
